run_timestamp,sport,match,prediction_date,home_team,away_team,predicted_winner,win_probability_home,win_probability_away,draw_probability,predicted_score,confidence,key_factors,risk_factors
2026-05-28T23:02:22,nba,Orlando Magic at Boston Celtics,2026-04-12,Boston Celtics,Orlando Magic,Boston Celtics,0.599,0.401,,Boston Celtics 119 - 112 Orlando Magic,Low,"Model favors Boston Celtics mainly because of team strength (+6.3 rating edge). | Model favors Boston Celtics mainly because of home/away split (+5.7 rating edge). | Model favors Boston Celtics mainly because of defense (+5.6 rating edge). | Boston Celtics injury impact: team_injury_penalty=-5.7, missing_starters=1, top=Jayson Tatum Out (5.7) | Orlando Magic injury impact: team_injury_penalty=-1.4, missing_starters=0, top=Jonathan Isaac Out (0.7), Franz Wagner Out (0.7) | home_elo=1744, away_elo=1604, elo_diff=+140, elo_win_probability=0.759 | home_momentum=WLWWW, away_momentum=WWWWW, momentum_score_edge=-6.2 | home_fatigue_score=0.0, away_fatigue_score=1.0, rest_advantage=+1.0, travel_penalty_home=0.0, travel_penalty_away=1.0 | home_advantage_score=2.9 | confidence_cap=0.70, upset_risk_score=0.16 | AI analysis: model leans Boston Celtics after combining Elo, form, availability, rest, and venue context. | home_elo=1744, away_elo=1604, elo_diff=+140, elo_win_probability=0.759 | home_momentum=WLWWW, away_momentum=WWWWW, momentum_score_edge=-6.2 | home_fatigue_score=0.0, away_fatigue_score=1.0, rest_advantage=+1.0, travel_penalty_home=0.0, travel_penalty_away=1.0 | home_advantage_score=2.9 | Main risk: Boston Celtics has high injury impact (-5.7).","Boston Celtics injury penalty -5.7. | Orlando Magic injury penalty -1.4. | favorite_risk_reason=Orlando Magic has upset profile: healthy and recent form is strong. | confidence_cap=0.72, upset_risk_score=0.12. | Boston Celtics injury API failed; using injury_cache.csv fallback | Boston Celtics missing_starters=1 | Orlando Magic injury API failed; using injury_cache.csv fallback | Boston Celtics has high injury impact (-5.7). | favorite_risk_reason=Boston Celtics has unstable momentum."
