run_timestamp,sport,match,prediction_date,home_team,away_team,predicted_winner,win_probability_home,win_probability_away,draw_probability,predicted_score,confidence,key_factors,risk_factors
2026-05-28T23:02:22,nba,Atlanta Hawks at Miami Heat,2026-04-12,Miami Heat,Atlanta Hawks,Atlanta Hawks,0.3114,0.6886,,Miami Heat 113 - 128 Atlanta Hawks,Medium,"Model favors Atlanta Hawks mainly because of recent form (+10.8 rating edge). | Model favors Atlanta Hawks mainly because of defense (+9.4 rating edge). | Model favors Atlanta Hawks mainly because of team strength (+4.9 rating edge). | Miami Heat injury impact: team_injury_penalty=-2.8, missing_starters=0, top=Tyler Herro Out (0.7), Bam Adebayo Out (0.7), Dru Smith Out (0.7) | Atlanta Hawks injury impact: team_injury_penalty=-1.4, missing_starters=0, top=Keshon Gilbert Out (0.7), Jock Landale Out (0.7) | home_elo=1481, away_elo=1669, elo_diff=-188, elo_win_probability=0.323 | home_momentum=WLLWL, away_momentum=WLLWW, momentum_score_edge=-0.1 | home_fatigue_score=1.1, away_fatigue_score=0.7, rest_advantage=-0.4, travel_penalty_home=1.1, travel_penalty_away=0.7 | home_advantage_score=2.1 | confidence_cap=0.70, upset_risk_score=0.30 | AI analysis: model leans Atlanta Hawks after combining Elo, form, availability, rest, and venue context. | home_elo=1481, away_elo=1669, elo_diff=-188, elo_win_probability=0.323 | home_momentum=WLLWL, away_momentum=WLLWW, momentum_score_edge=-0.1 | home_fatigue_score=1.1, away_fatigue_score=0.7, rest_advantage=-0.4, travel_penalty_home=1.1, travel_penalty_away=0.7 | home_advantage_score=2.1 | Main risk: favorite_risk_reason=Atlanta Hawks is an away favorite.","Miami Heat injury penalty -2.8. | Atlanta Hawks injury penalty -1.4. | favorite_risk_reason=Atlanta Hawks is an away favorite. | favorite_risk_reason=Atlanta Hawks has unstable recent momentum. | confidence_cap=0.70, upset_risk_score=0.30. | Miami Heat injury API failed; using injury_cache.csv fallback | Atlanta Hawks injury API failed; using injury_cache.csv fallback | favorite_risk_reason=Atlanta Hawks is an away favorite. | favorite_risk_reason=Atlanta Hawks has unstable momentum."
