run_timestamp,sport,match,prediction_date,home_team,away_team,predicted_winner,win_probability_home,win_probability_away,draw_probability,predicted_score,confidence,key_factors,risk_factors
2026-05-28T23:02:22,nba,Utah Jazz at Los Angeles Lakers,2026-04-12,Los Angeles Lakers,Utah Jazz,Los Angeles Lakers,0.7003,0.2997,,Los Angeles Lakers 130 - 103 Utah Jazz,Medium,"Model favors Los Angeles Lakers mainly because of team strength (+18.5 rating edge). | Model favors Los Angeles Lakers mainly because of recent form (+15.6 rating edge). | Model favors Los Angeles Lakers mainly because of defense (+12.1 rating edge). | Los Angeles Lakers injury impact: team_injury_penalty=-6.5, missing_starters=1, top=Luka Doncic Out (6.5) | Utah Jazz injury impact: team_injury_penalty=-5.6, missing_starters=0, top=Isaiah Collier Out (0.7), Kyle Filipowski Out (0.7), Elijah Harkless Out (0.7) | home_elo=1671, away_elo=1200, elo_diff=+471, elo_win_probability=0.955 | home_momentum=WWLLL, away_momentum=WLLLL, momentum_score_edge=+0.2 | home_fatigue_score=0.0, away_fatigue_score=0.7, rest_advantage=+0.7, travel_penalty_home=0.0, travel_penalty_away=0.7 | home_advantage_score=2.2 | confidence_cap=0.80, upset_risk_score=0.00 | AI analysis: model leans Los Angeles Lakers after combining Elo, form, availability, rest, and venue context. | home_elo=1671, away_elo=1200, elo_diff=+471, elo_win_probability=0.955 | home_momentum=WWLLL, away_momentum=WLLLL, momentum_score_edge=+0.2 | home_fatigue_score=0.0, away_fatigue_score=0.7, rest_advantage=+0.7, travel_penalty_home=0.0, travel_penalty_away=0.7 | home_advantage_score=2.2 | Main risk: Los Angeles Lakers has high injury impact (-6.5).","Los Angeles Lakers injury penalty -6.5. | Utah Jazz injury penalty -5.6. | favorite_risk_reason=Los Angeles Lakers has injury risk despite high favorite probability. | favorite_risk_reason=Los Angeles Lakers has unstable recent momentum. | confidence_cap=0.68, upset_risk_score=0.40. | Los Angeles Lakers injury API failed; using injury_cache.csv fallback | Los Angeles Lakers missing_starters=1 | Utah Jazz injury API failed; using injury_cache.csv fallback | Los Angeles Lakers has high injury impact (-6.5). | Utah Jazz has high injury impact (-5.6)."
